titleid,rating,rate_number
tt1223934,6.7,4768
tt1224142,7.2,3414
tt1224366,6.1,3962
tt1224378,5.3,4488
tt1225822,6.1,43106
tt1225901,6.1,40817
tt1226229,6.4,163031
tt1226232,6.6,8349
tt1226236,7,18847
tt1226240,7.1,13151
tt1226271,7.5,38689
tt1226273,6.6,85720
tt1226681,6.6,27323
tt1226753,6.8,61837
tt1226766,6.5,4007
tt1226774,7.4,51845
tt1226837,7.3,36318
tt1227177,5.1,5244
tt1227378,7.5,8227
tt1227536,6.7,3076
tt1227637,5.6,3078
tt1227787,6.8,3459
tt1227926,8.5,40242
tt1228705,7,674947
tt1228933,5.3,7372
tt1228953,6.7,8649
tt1228987,7.1,108459
tt1229238,7.4,434600
tt1229340,6.3,158994
tt1229360,7.6,11933
tt1229381,6.6,3483
tt1229401,6.7,5481
tt1229413,7.1,20152
tt1229822,7.3,76320
tt1230165,7.8,19534
tt1230168,6.6,4832
tt1230180,8.5,13409
tt1230204,6.1,6455
tt1230213,5.6,5162
tt1230215,6,4128
tt1230385,7.3,16721
tt1230414,6.5,82034
tt1230448,6.1,9490
tt1231287,4.8,10315
tt1231460,6.9,12023
tt1231580,4.5,40239
tt1231583,6.5,308500
tt1231586,6.1,20040
tt1231587,6.4,155787
tt1232200,5.5,84842
tt1232207,7.4,39918
tt1232244,8.7,12802
tt1232245,8.6,11842
tt1232246,8.9,12273
tt1232247,9.3,13800
tt1232248,9.3,13809
tt1232249,9.3,14961
tt1232250,8.4,12429
tt1232251,8.3,12572
tt1232252,8.4,12189
tt1232253,8.9,13470
tt1232254,8.7,12090
tt1232255,9.2,14156
tt1232256,9.1,13862
tt1232320,7.5,24435
tt1232776,7.3,55621
tt1232783,5.1,27372
tt1232826,7.1,4384
tt1232829,7.2,485273
tt1232831,7.3,4122
tt1232838,5.9,4113
tt1233192,5.7,5870
tt1233219,6.3,9030
tt1233227,6,95183
tt1233301,6.1,38814
tt1233334,7.2,5557
tt1233381,7.4,17834
tt1233571,4.3,3419
tt1234541,5.6,17896
tt1234548,6.2,122746
tt1234654,6.1,34084
tt1234719,5.4,70471
tt1234721,6.2,208138
tt1235075,6.9,3151
tt1235099,8,105266
tt1235124,6.3,58412
tt1235166,7.9,89057
tt1235170,6.2,7700
tt1235189,6.8,34277
tt1235448,5.2,10848
tt1235522,6.2,72413
tt1235536,4.7,3660
tt1235547,8.2,23731
tt1235796,6.8,19221
tt1235807,5,3136
tt1235830,7.2,8132
tt1235841,7.5,13057
tt1235926,8.1,3527
tt1236246,7.1,18040
tt1236397,6.3,3107
tt1236472,7.8,7229
tt1237838,6.7,8493
tt1238291,6.6,11822
tt1238834,7.6,7798
tt1239426,7.1,4082
tt1240976,7.9,4943
tt1240982,5.5,93853
tt1241195,7.7,9819
tt1241316,5.8,3945
tt1241317,4.5,68952
tt1241325,7.1,3281
tt1242111,8.3,3404
tt1242112,9.1,3230
tt1242113,8.9,3072
tt1242114,8.9,3345
tt1242115,8.5,3168
tt1242116,8.2,3056
tt1242117,8.2,3019
tt1242120,8.6,3053
tt1242121,8.7,3000
tt1242122,8.8,3053
tt1242422,7.6,60380
tt1242432,6.3,70564
tt1242441,8,3919
tt1242447,6.4,6570
tt1242460,7.5,126321
tt1242545,7.2,15046
tt1242599,6.4,7373
tt1242618,4.6,4918
tt1242773,8.6,4706
tt1243955,5.1,3224
tt1243957,6,210088
tt1243974,5.4,56631
tt1244658,5.9,6106
tt1244659,6.4,15796
tt1244668,7.3,34334
tt1244754,7.2,40257
tt1245104,8.4,21186
tt1245112,6.5,65016
tt1245384,8.7,5994
tt1245492,6.6,366083
tt1245526,7,275020
tt1247462,9.2,5198
tt1247463,9,4983
tt1247464,8.9,4635
tt1247465,9.2,5505
tt1247466,9.2,4405
tt1247467,8.9,4703
tt1247468,9.4,4951
tt1247469,8.8,4270
tt1247470,9.5,5338
tt1247640,6.5,41552
tt1247657,6.5,5122
tt1247662,5.8,8806
tt1247667,5.8,7109
tt1247690,5.4,24997
tt1247692,6.7,17857
tt1247704,5.7,5707
tt1248537,8.2,3393
tt1248736,9.7,6517
tt1248967,5.3,5626
tt1248971,5.9,6837
tt1249171,7.9,4344
tt1249300,6.9,3203
tt1250777,7.6,504291
tt1251725,6.7,4495
tt1251743,5.3,4251
tt1251757,6.8,35490
tt1252374,6.1,9761
tt1252380,5.2,14905
tt1252596,6.3,11144
tt1253863,6.2,267341
tt1253864,6,154591
tt1254322,5.9,3188
tt1254947,8.4,3571
tt1255913,7.9,30400
tt1255916,4.6,25922
tt1255951,5.3,6324
tt1255953,8.3,128615
tt1255955,6.2,4638
tt1256021,9.2,4657
tt1256025,8.9,3244
tt1256034,8.8,3228
tt1256038,8.8,3056
tt1256191,9.2,3825
tt1256599,8.3,3020
tt1258137,5.9,5887
tt1258157,5.4,5087
tt1258189,7.6,8093
tt1258197,6.8,97152
tt1258972,5.4,58791
tt1259014,7.5,30549
tt1259521,7,346229
tt1259528,7,74457
tt1259571,4.7,252044
tt1259573,7.2,6797
tt1259574,7,10940
tt1259998,6.3,4222
tt1260502,8,12983
tt1260581,7.2,7903
tt1261047,8.1,12768
tt1261862,5.1,3912
tt1261945,4.4,70397
tt1261954,6.8,6978
tt1261978,4.6,21475
tt1262416,6.1,120710
tt1262981,6.9,35896
tt1262990,5,3278
tt1263670,7.2,80500
tt1263750,6.1,20851
tt1263778,6.7,5969
tt1264904,7.1,11488
tt1264914,7.4,4489
tt1265990,4.8,33741
tt1265998,7.2,7852
tt1266020,8.6,184215
tt1266027,5,5305
tt1266029,7.1,33314
tt1266097,7.7,3380
tt1266583,7.7,5289
tt1267160,6.9,3608
tt1267296,8.8,7768
tt1267297,6,139007
tt1267299,4.2,6402
tt1267319,5.6,4018
tt1267379,6.3,9474
tt1268204,7.9,8057
tt1268799,6.3,62779
tt1268809,4.7,6788
tt1268987,4.9,9808
tt1270262,7.1,58712
tt1270286,6.9,5262
tt1270291,5.8,5745
tt1270367,8.3,5405
tt1270761,5.5,44933
tt1270797,6.7,309251
tt1270798,7.7,619352
tt1270835,5.5,11600
tt1270842,6.4,10366
tt1272878,6.7,184702
tt1272886,6.1,6854
tt1273207,5.4,5005
tt1273221,4.3,3792
tt1273235,5.1,52691
tt1273241,6.4,3821
tt1273675,8,3656
tt1273678,5.4,37497
tt1274295,7.4,15670
tt1274296,7.1,4379
tt1274300,5.3,7154
tt1274586,4.4,9050
tt1275863,6.8,13587
tt1276104,7.4,507852
tt1276201,8.6,3340
tt1276419,7.5,41539
tt1276434,5.3,13340
tt1276962,7.6,6509
tt1277728,7,3654
tt1277737,8,17560
tt1277936,6.3,7253
tt1277953,6.8,150737
tt1278104,5.1,5834
tt1278340,6.3,61602
tt1278379,6.4,7737
tt1278449,7.2,8412
tt1278469,8.3,25419
tt1279024,8.1,7238
tt1279935,6.3,146374
tt1279972,8.2,12697
tt1280267,8.8,4286
tt1280558,8.1,69428
tt1280567,7.1,4625
tt1280822,7.4,17142
tt1282022,9.2,21807
tt1282139,8,9755
tt1282140,7.1,336336
tt1282371,8,3718
tt1284575,5.6,183787
tt1285009,5.2,23258
tt1285016,7.7,578339
tt1285241,7.1,47052
tt1285309,6.5,37202
tt1285482,7.7,17169
tt1286039,7.6,45278
tt1286124,6.3,3053
tt1286126,7.3,33153
tt1286130,7.1,17845
tt1286537,7.8,48139
tt1286677,7.3,9806
tt1286750,7.2,3335
tt1286821,7.6,4909
tt1287468,4.3,12895
tt1287845,7.1,6862
tt1287878,7.8,8983
tt1288376,7.5,4992
tt1288403,5.2,23937
tt1288501,8.7,4619
tt1288558,6.5,148701
tt1288638,7.8,5591
tt1289401,5.2,191248
tt1289403,7.4,25183
tt1289406,7.2,81450
tt1290138,5.9,4916
tt1291150,5.8,194016
tt1291465,7.1,15447
tt1291547,5.7,6909
tt1291566,6.9,7867
tt1291570,6.4,50790
tt1291580,7,38420
tt1291584,8.2,410099
tt1291652,6.7,15848
tt1292566,6.1,75885
tt1292594,8.1,5696
tt1292703,7.7,14985
tt1293842,6.6,5681
tt1293847,5.2,79884
tt1294213,6.3,15092
tt1294226,5.9,76448
tt1294688,6.6,45167
tt1294970,5.7,19954
tt1295071,7.1,5614
tt1295072,6.8,5585
tt1295085,7.7,8109
tt1295905,6.9,3175
tt1296869,5.1,4119
tt1296898,6,19309
tt1296899,5.5,7595
tt1297389,7.1,4674
tt1297919,6.2,78104
tt1298554,6.7,9067
tt1298644,5.4,25405
tt1298649,5.7,117128
tt1298650,6.6,454965
tt1298820,8.6,7286
tt1299365,7.9,14433
tt1299368,8.4,23839
tt1299653,4.7,4367
tt1300159,4.6,3312
tt1300563,7,4076
tt1300851,6.3,59290
tt1300853,4.8,13106
tt1300854,7.2,709512
tt1301160,7.7,5848
tt1301990,5.7,3216
tt1302006,8.6,3444
tt1302011,7.2,234373
tt1302067,4.6,19275
tt1303828,6.8,34509
tt1305562,7.9,5839
tt1305583,5,6485
tt1305591,5.4,20061
tt1305714,6.5,3083
tt1305797,7.1,23509
tt1305806,8.2,176796
tt1305826,8.6,68305
tt1306980,7.6,304045
tt1307068,6.7,103147
tt1307824,6.8,51371
tt1307873,5.4,6689
tt1308138,6.8,5017
tt1308667,8.5,7120
tt1308728,5.4,20266
tt1308729,5.7,45401
tt1311060,5.6,12205
tt1311067,4.9,45673
tt1311071,6.5,33220
tt1311076,7,4745
tt1311699,6,3873
tt1312171,8,84975
tt1313092,7.3,52168
tt1313104,8.4,45680
tt1313113,5.8,5360
tt1313139,5.8,12138
tt1313407,8.3,3572
tt1314177,5.7,6619
tt1314228,4.8,35531
tt1314237,6.4,3342
tt1314280,7.5,6856
tt1314652,6.4,8453
tt1314655,6.2,123556
tt1314741,7,3380
tt1315350,6.8,4202
tt1315962,6.2,3851
tt1315981,7.6,100725
tt1316536,6.7,34949
tt1316540,7.8,13893
tt1316546,8.4,4119
tt1316554,7.8,5617
tt1316616,5.8,4386
tt1316622,5.3,14447
tt1318025,5.7,3088
tt1318044,4.3,7383
tt1318514,7.6,478247
tt1318517,6.4,10593
tt1319361,8.6,3625
tt1319569,7,3645
tt1319636,7.5,3730
tt1319690,7.3,9474
tt1319694,6.4,4945
tt1319704,5.5,8501
tt1319708,8.6,4866
tt1319718,6.9,13974
tt1319722,5.6,3006
tt1319733,4.9,10841
tt1319735,7,18224
tt1319743,5.1,12504
tt1319744,7.5,3338
tt1319746,6.4,6627
tt1319900,7.5,7442
tt1319916,9.7,4419
tt1320082,7.6,16781
tt1320239,6.2,18643
tt1320244,5.6,46401
tt1320253,6.5,311896
tt1320261,4.9,62265
tt1320291,5.8,15712
tt1320296,4.1,3201
tt1320304,4.4,11753
tt1320352,7.1,4341
tt1321509,5.7,43178
tt1321511,5.7,64486
tt1321692,8.9,3856
tt1321693,8.3,3398
tt1321805,7.3,5412
tt1321860,6.7,45634
tt1321861,5,3898
tt1321865,7.6,12193
tt1321870,6.7,197956
tt1321969,7.5,3700
tt1322105,8.7,3562
tt1322269,7.2,80473
tt1322306,5,3422
tt1322312,6.3,54932
tt1322333,6.2,7198
tt1322385,7.6,8810
tt1322930,6.8,17058
tt1323045,6.1,63337
tt1323508,8.2,9851
tt1323594,7.6,472861
tt1323605,6.1,4189
tt1323925,6.8,4949
tt1323932,8.2,4986
tt1323941,7.2,3062
tt1323973,6.3,5040
tt1324055,6.9,3602
tt1324059,7.6,25562
tt1324999,4.9,211439
tt1325004,5,214948
tt1325014,6.7,4318
tt1325113,7.8,6481
tt1325723,4.7,4037
tt1325753,7.1,10890
tt1326972,7.6,21912
tt1327035,8,26626
tt1327194,6.5,95913
tt1327628,7.2,4458
tt1327773,7.2,103700
tt1327801,6.7,129026
tt1327820,7,3007
tt1328634,6.8,9645
tt1329454,6.5,6035
tt1329457,6.9,9052
tt1329665,7.7,5435
tt1330018,6,3432
tt1330591,7.8,4866
tt1331025,7,7102
tt1331064,6,7911
tt1331291,6.6,3035
tt1331307,5.7,11357
tt1332030,7.5,9011
tt1332125,7.3,3221
tt1332128,8.3,17260
tt1332134,7.5,16623
tt1332653,5.6,3858
tt1333050,6.9,8011
tt1333125,4.3,94661
tt1333667,7.7,8728
tt1334102,5.3,25238
tt1334260,7.1,131638
tt1334272,8.1,4346
tt1334470,5.4,3891
tt1334512,5.7,49433
tt1334537,6,5195
tt1334553,6.8,23627
tt1334585,7.7,9339
tt1334722,8.3,9440
tt1335975,6.2,138762
tt1336006,6.3,10330
tt1336608,5.9,70711
tt1336617,6.3,32843
tt1337032,7.4,6594
tt1337051,7,4503
tt1337057,6.3,17459
tt1337072,7.5,3643
tt1337366,6.5,3954
tt1339161,6.8,4162
tt1340107,7.6,36874
tt1340123,7,3062
tt1340138,6.4,240118
tt1340425,7.2,4225
tt1340502,8.6,3508
tt1340773,5.1,6644
tt1340800,7.1,177162
tt1341167,7.3,67399
tt1341188,5.4,41767
tt1341341,5.5,3984
tt1341555,8.9,4045
tt1341710,5.5,12682
tt1342711,7.4,6206
tt1343091,8.2,3460
tt1343092,7.3,442411
tt1343097,7.3,64155
tt1343703,7.5,8213
tt1343727,7.1,238253
tt1343755,5.7,7368
tt1344204,8.3,46470
tt1344355,7.4,4212
tt1345772,5.4,6009
tt1345777,7.3,9408
tt1345836,8.4,1416930
tt1347521,6.5,8829
tt1349451,6.2,19717
tt1349460,9.4,18027
tt1349482,5.2,7792
tt1349938,7.8,23069
tt1351685,6.2,125304
tt1352369,4.7,5473
tt1352824,6.3,65752
tt1352852,7.6,5117
tt1353056,8.5,12162
tt1353281,7.5,3085
tt1353861,8.6,3313
tt1355546,7.3,7465
tt1355630,6.7,109701
tt1355631,7,62967
tt1355642,9.1,95760
tt1355644,7,319507
tt1355683,6.9,158365
tt1356864,6.2,19194
tt1358333,8.5,3301
tt1358522,8.2,111872
tt1359421,5.9,3728
tt1360767,5.1,4148
tt1360795,7.2,3484
tt1360860,8,39490
tt1361313,5.8,4627
tt1361318,5.5,14618
tt1361558,8.3,5009
tt1361566,8.3,9774
tt1361835,7,5963
tt1362058,5.9,17659
tt1363109,8.5,3632
tt1363399,8.4,3313
tt1365050,7.8,65844
tt1365474,6.8,5053
tt1365519,6.3,170979
tt1366312,8.1,13752
tt1366321,7.9,6848
tt1366344,5.7,66115
tt1366365,4.9,33409
tt1366409,6.2,3086
tt1368116,6.7,9532
tt1368440,4.7,8551
tt1368491,7.8,6040
tt1368702,8.8,3529
tt1368858,5.4,4332
tt1369706,5.6,38761
tt1369845,6.2,13677
tt1370334,8,6979
tt1371111,7.4,330426
tt1371117,6.4,3055
tt1371150,6.6,66359
tt1371155,7.2,13291
tt1371574,7.2,4351
tt1371630,6.9,5571
tt1372686,6.1,29911
tt1373120,7.6,4485
tt1373156,7,9429
tt1373215,4.2,17223
tt1374989,5.8,47457
tt1374992,6.4,67079
tt1375666,8.8,1886267
tt1375670,5.9,214738
tt1375789,5.3,14276
tt1376195,6.4,3401
tt1376213,5.4,5378
tt1376717,7.1,4288
tt1377575,8.1,4257
tt1378167,6.7,45620
tt1378943,8.3,3062
tt1378944,8.8,3685
tt1379177,6.7,23990
tt1379182,7.3,71438
tt1379222,6.7,3524
tt1379722,7,3068
tt1381404,6.4,30096
tt1381418,5.4,6301
tt1381505,5.8,8019
tt1382725,7,7807
tt1384590,7.1,13762
tt1384927,7.1,3271
tt1385812,9.8,3439
tt1385824,7.2,4886
tt1385826,7,231072
tt1385867,5.6,82451
tt1385912,4.4,9273
tt1385956,7.4,6927
tt1386011,7.1,3733
tt1386588,6.6,225868
tt1386683,6.9,6354
tt1386691,6.2,9116
tt1386697,6,551727
tt1386703,6.3,231078
tt1386925,5.8,8463
tt1386932,7.5,88292
tt1388782,6,3702
tt1389072,5.7,82066
tt1389096,6.5,51043
tt1389127,5.7,17650
tt1389137,7.1,128459
tt1389139,5.1,5014
tt1389371,7.9,9823
tt1390411,6.9,111164
tt1390535,5.4,10069
tt1391034,5.2,15651
tt1391092,7.6,3203
tt1391137,4.6,8752
tt1392170,7.2,805018
tt1392190,8.1,801646
tt1392197,4.2,13521
tt1392214,8.1,541213
tt1393000,6.1,3700
tt1393020,6.5,3806
tt1393742,6.4,5760
tt1393746,7.6,8295
tt1394268,7.2,3346
tt1395025,5.1,6700
tt1395054,7.4,15119
tt1396208,4.2,5076
tt1396218,6,82011
tt1396221,4.6,7118
tt1396226,7.4,14887
tt1396227,7.1,3331
tt1396484,7.3,402814
tt1396523,5.3,3512
tt1396557,7.2,4471
tt1397280,6.2,276803
tt1397498,6.2,3439
tt1397514,5.8,85520
tt1398426,7.9,168146
tt1398428,4.7,5438
tt1398941,7.2,19868
tt1399045,5.2,15023
tt1399103,6.2,370514
tt1399664,8.1,61827
tt1399683,7.2,129249
tt1399779,9.2,5026
tt1400160,8.7,3381
tt1400526,5.1,3867
tt1400819,8.8,3406
tt1401113,6.6,7495
tt1401143,6.7,24146
tt1401152,6.8,237693
tt1401636,6.3,3094
tt1402376,6.4,8486
tt1402488,5.9,39145
tt1403130,6.8,7196
tt1403177,7,49010
tt1403214,7.1,7879
tt1403241,5.3,7502
tt1403862,5.5,4552
tt1403865,7.6,289631
tt1403981,7.1,131106
tt1403988,5.1,11177
tt1405365,6.6,27862
tt1405406,7.7,265404
tt1405412,4.7,3987
tt1405500,6.1,6810
tt1405810,7.3,10649
tt1407049,4.8,9549
tt1407050,4.8,41170
tt1407052,7.6,3537
tt1407061,5.9,12695
tt1407064,8.7,8646
tt1407065,4.9,6068
tt1407084,5.7,11613
tt1407972,6.6,4576
tt1408101,7.7,449336
tt1408253,6.2,96208
tt1408430,8.8,3839
tt1408972,7,3710
tt1409004,5.9,4552
tt1409024,6.8,317568
tt1409055,8.2,18672
tt1410051,5.8,10601
tt1410063,7.6,46456
tt1410261,7.1,3116
tt1411238,6.2,200765
tt1411249,5.8,5116
tt1411250,6.4,146957
tt1411697,6.4,439858
tt1411704,5.4,29343
tt1412386,7.2,86828
tt1412528,5.8,23673
tt1413129,9.6,3969
tt1413314,8.8,4668
tt1413492,6.6,53718
tt1413495,5.7,33504
tt1414378,6.5,3551
tt1414382,5.8,47257
tt1415016,8.2,4336
tt1415017,8.9,4930
tt1415054,7.6,3179
tt1415283,6.1,25667
tt1415889,7,16740
tt1416765,8.2,28714
tt1416801,7.1,42520
tt1417075,7.3,9478
tt1417108,5.4,4442
tt1417299,8,4777
tt1417592,8.3,7361
tt1418377,5.1,75802
tt1418646,7,7023
tt1418712,5,4868
tt1418754,6.6,8037
tt1419318,8,3181
tt1420554,7.7,3211
tt1421051,6.3,40674
tt1421373,8.5,9903
tt1422020,7,10159
tt1422032,7.4,11996
tt1422122,7.8,4645
tt1422136,6.2,25801
tt1423894,7.3,23248
tt1423995,5.4,38983
tt1424003,6.4,6183
tt1424310,6.1,19830
tt1424327,7.3,5787
tt1424381,6.4,202717
tt1424432,8.6,56624
tt1424797,7.5,25288
tt1425244,8.2,18505
tt1425257,6.4,8159
tt1425928,5.7,3438
tt1426329,6.2,36575
tt1426352,6.2,5308
tt1426378,7.2,6548
tt1427298,5.2,10164
tt1428538,6.1,186221
tt1429449,7.7,27302
tt1429534,8,3266
tt1430132,6.7,408683
tt1430509,7.9,5212
tt1430587,7.3,14168
tt1430607,7.1,46003
tt1430612,5.7,38001
tt1430615,6.5,17840
tt1430626,6.7,42570
tt1431045,8,842889
tt1431181,7.3,26569
tt1433108,6.4,94794
tt1433207,6.1,8643
tt1433540,7.5,7110
tt1433562,5.6,6965
tt1433810,7,11775
tt1433811,7.5,70678
tt1433813,7.7,3997
tt1433816,7.7,3462
tt1433822,4.1,18297
tt1433905,6.1,5080
tt1434435,6.3,15197
tt1434443,7.1,4263
tt1434447,7.5,16882
tt1435513,6.7,29402
tt1436045,7.6,58863
tt1436559,4.9,8723
tt1436562,6.9,194680
tt1436568,6.2,15931
tt1437357,6.6,4800
tt1437358,7.2,34582
tt1437366,7,3578
tt1438173,5.2,15112
tt1438176,6.3,95691
tt1438216,7.1,4807
tt1438254,6.4,55732
tt1438298,7.4,15885
tt1438534,4.9,5705
tt1439572,7.1,51929
tt1439629,8.5,178519
tt1439741,7.8,16752
tt1440129,5.8,227470
tt1440161,6.3,26720
tt1440232,7.1,22265
tt1440266,7.7,13677
tt1440292,7.3,80947
tt1440345,6.7,30865
tt1440728,6.3,87849
tt1440732,5.3,17211
tt1440741,6.6,7019
tt1441096,6.3,6273
tt1441109,6.9,39064
tt1441135,7.6,57793
tt1441326,6.9,46432
tt1441373,6.3,3137
tt1441395,6.3,116332
tt1441912,7.4,28374
tt1441940,7.3,12731
tt1441951,6.8,18204
tt1441952,6.8,59603
tt1441953,7.3,24288
tt1442065,7.7,15527
tt1442109,7.5,13332
tt1442437,8.4,318269
tt1442449,8.5,209224
tt1442462,8.3,64275
tt1442464,7.5,42006
tt1442519,7.4,8026
tt1442550,7.6,7882
tt1442553,5.8,3069
tt1442571,6.3,7201
tt1444418,8.8,3451
tt1444419,9.2,3447
tt1444420,9.5,4517
tt1444421,9.8,9799
tt1444422,8.7,3051
tt1444424,9.2,3489
tt1444425,9,3160
tt1444429,9.4,4173
tt1445203,7.5,3562
tt1445520,7.1,5418
tt1446072,4.7,6283
tt1446147,5.6,5103
tt1446192,7.3,147586
tt1446689,7.6,3414
tt1446714,7,545345
tt1447500,7.6,16654
tt1447508,7.4,11120
tt1447793,5.8,5506
tt1447972,5.9,10479
tt1448755,6.5,118975
tt1449283,7.2,20057
tt1450321,7.1,95251
tt1450324,8.6,3587
tt1450746,8.7,19616
tt1451387,7.4,5510
tt1451409,7.1,7686
tt1452628,4.9,24171
tt1452802,7.7,3766
tt1453159,8.1,27073
tt1453245,5.1,4710
tt1453335,8.7,4184
tt1453405,7.3,298888
tt1454029,8.1,399546
tt1454468,7.7,723799
tt1454505,6.9,5485
tt1454523,6.9,4264
tt1455151,7.2,6387
tt1455811,5.6,8692
tt1456060,6.8,8482
tt1456472,6.7,12417
tt1456635,6.8,80532
tt1456661,6.3,9317
tt1456941,6.2,29454
tt1457765,5.3,15485
tt1457767,7.5,409721
tt1458169,5.9,30110
tt1458175,7.4,171118
tt1458915,4.8,5437
tt1458923,8.1,3545
tt1459012,6.5,4884
tt1460743,6.8,7115
tt1461312,7.3,8945
tt1461418,7.5,5487
tt1461906,8.8,3308
tt1462041,6,60493
tt1462054,6.3,4493
tt1462059,7.2,83004
tt1462220,9.7,6909
tt1462667,6.8,11241
tt1462758,7,141606
tt1462769,6.6,43230
tt1462900,6.6,29235
tt1462901,5.6,5374
tt1464088,8.7,3008
tt1464089,8.7,3068
tt1464174,4.4,23916
tt1464535,5.1,3543
tt1464539,5.8,3733
tt1464540,6.1,220083
tt1464580,6.5,39184
tt1464763,5.4,26589
tt1465487,6.7,24286
tt1465505,6.4,5337
tt1465522,7.5,156433
tt1465533,6,9972
tt1466074,8.2,24424
tt1467273,7.1,4398
tt1467304,4.4,69015
tt1467629,7.9,3090
tt1467630,8.9,3836
tt1467631,8.5,3191
tt1467632,8.9,4066
tt1467633,8.2,4219
tt1467634,8.7,3649
tt1467635,8.2,9032
tt1467640,8.1,3146
tt1467641,8.2,3065
tt1467642,8.6,3171
tt1467643,7.9,3158
tt1467644,9.3,5196
tt1468453,6.5,3806
tt1468846,5.3,19536
tt1469304,5.5,144504
tt1470023,5.5,40464
tt1470024,7,3997
tt1470171,5,5339
tt1470827,6.4,85028
tt1472584,4.6,17211
tt1473063,7,3511
tt1473074,6.1,3349
tt1473397,5.4,3439
tt1473832,6.5,62071
tt1474276,7.5,23599
tt1474684,8.5,109434
tt1475582,9.1,731306
tt1476750,8.2,4214
tt1477076,5.6,85021
tt1477109,6.1,5640
tt1477675,4.5,3926
tt1477715,7.2,37178
tt1477834,7,306479
tt1477837,6.2,35006
tt1477855,5.8,10846
tt1478022,7,3371
tt1478338,6.8,253373
tt1478620,9.1,3163
tt1478839,7.4,4085
tt1478964,6.6,95002
tt1479962,9.5,20774
tt1480055,9,37619
tt1480285,4.4,3475
tt1480295,5.4,34139
tt1480656,5,42381
tt1480660,6.6,4839
tt1480684,8.2,41661
tt1480925,8,3384
tt1481572,6.8,28485
tt1482393,4.2,3067
tt1482459,6.4,91722
tt1483013,7,461242
tt1483025,6.8,11202
tt1483324,6.5,7311
tt1483753,6.9,3921
tt1483797,7.5,9769
tt1483803,8.1,5370
tt1483831,6.9,10623
tt1485698,7.4,3695
tt1485749,7.1,3476
tt1485763,7.6,4003
tt1485796,7.6,207503
tt1486185,5.4,103556
tt1486190,6.2,19607
tt1486192,6.4,80189
tt1486193,5.6,13191
tt1486217,8.6,127406
tt1486616,6.8,3672
tt1486670,4.6,3735
tt1486834,6.8,65668
tt1487118,6.3,22704
tt1487742,9.4,3824
tt1487931,5.7,5118
tt1488163,5.1,4000
tt1488181,5.8,6180
tt1488555,6.3,157608
tt1488606,6.5,83317
tt1488984,9.2,3694
tt1489167,6.5,3276
tt1489428,8.6,78912
tt1489887,7.3,42893
tt1489889,6.3,144066
tt1490017,7.8,309129
tt1490785,5.7,5840
tt1491044,6.8,66509
tt1492030,7.7,17687
tt1492088,7.2,14333
tt1492179,8.2,27244
tt1492966,8.5,71441
tt1493239,8.4,9783
tt1493842,5.5,12395
tt1493923,7.8,3651
tt1493943,8.5,3016
tt1494191,8.6,7233
tt1494772,7.3,22425
tt1495708,7.3,25579
tt1496005,6.6,4233
tt1496025,6.4,140004
tt1496422,5.8,34339
tt1498569,6.8,16887
tt1499201,5.8,5675
tt1499658,6.9,403664
tt1499666,8.1,14732
tt1500491,5.6,29375
tt1502404,5.4,91120
tt1502407,6.6,98945
tt1502712,4.3,142509
tt1503406,9.6,3479
tt1503769,7.7,6732
tt1504320,8,603118
tt1504403,5.1,9073
tt1506437,8.3,7501
tt1506999,5.8,79436
tt1507550,8.8,3277
tt1507563,4.3,7804
tt1508238,9,7604
tt1508675,7.2,18823
tt1509004,7.5,6659
tt1509732,5,3615
tt1509767,5.7,99329
tt1509803,6.1,4541
tt1510686,5.1,3169
tt1510906,7.5,6487
tt1510918,6.6,3153
tt1510938,7.4,26613
tt1510985,8.7,3832
tt1511910,9.7,7395
tt1512201,7.7,3294
tt1512235,6.7,71611
tt1512240,6.2,4469
tt1512685,6.7,30008
tt1513168,8.6,16007
tt1513713,7.4,6461
tt1514041,5.8,10103
tt1514831,5.1,3383
tt1515091,7.5,399750
tt1515193,8.1,13456
tt1517177,6.7,4778
tt1517260,5.9,106799
tt1517451,7.7,280929
tt1518542,8.9,13149
tt1518812,6.5,10685
tt1519461,4.2,11817
tt1519664,5.3,3110
tt1519931,7.6,33404
tt1520211,8.3,802861
tt1521197,6.9,38224
tt1521502,9.6,4925
tt1521848,6.4,9655
tt1523483,5.7,11993
tt1523486,6,7790
tt1523491,6,3995
tt1523515,6.1,6138
tt1523583,6.3,4367
tt1524137,6.5,112608
tt1524575,5,15139
tt1524930,6.1,89497
tt1525366,6.3,16020
tt1525835,6.5,6704
tt1525836,6.3,3628
tt1525890,6,10079
tt1526284,5.5,3940
tt1526300,6.7,4711
tt1526318,8.5,15336
tt1526323,7.3,4826
tt1526741,6.4,3960
tt1527186,7.1,156135
tt1527788,7.8,56613
tt1528071,6.5,71733
tt1528100,6,152732
tt1528116,8.6,11763
tt1528312,6.4,4067
tt1528313,6.4,12307
tt1528406,8,17895
tt1528718,4.5,3722
tt1528734,7.7,4506
tt1528854,6.2,99759
tt1529235,6.6,7337
tt1529252,7.1,3037
tt1529569,6.5,6665
tt1529572,6.9,39760
tt1530983,6.4,7937
tt1531663,6.4,46261
tt1531901,6.5,38887
tt1531924,6.9,8657
tt1532469,9.3,3765
tt1532503,7.2,84598
tt1532957,7.2,10785
tt1532958,5,8838
tt1533010,7.4,3743
tt1533013,6.6,6123
tt1533084,4.1,4406
